16,21,6,2061,2090317.054,678906.031,444.597,UTM,13
16,22,6,2062,2090071.983,683041.106,1106.774,UTM,13
16,23,6,C001,2096929.098,682583.563,1108.223,UTM,13
16,24,6,C002,2094449.427,682782.920,573.173,UTM,13
16,25,10,C005,2093571.630,674877.893,332.661,UTM,13
16,26,10,C006,2093075.299,674001.427,337.268,UTM,13
16,16,2,C013,2192208.307,217090.288,1983.095,UTM,14
16,16,2,C014,2192376.985,216541.570,1979.677,UTM,14
16,16,3,C015,2190154.446,215877.356,2012.981,UTM,14
16,16,3,C016,2190929.387,215819.311,1974.549,UTM,14
16,16,4,C017,2192272.058,215585.847,1975.961,UTM,14
16,16,4,C024,2191340.680,215920.801,1975.325,UTM,14
16,16,5,C029,2193609.297,217711.908,1972.18,UTM,14
16,16,5,C030,2194173.726,217656.530,1972.64,UTM,14
16,16,6,C052,2195317.753,218681.567,1972.094,UTM,14
16,16,6,C053,2194664.801,219190.268,1972.535,UTM,14
16,16,8,C060,2197035.117,222830.978,1974.107,UTM,14
16,16,8,C061,2196499.039,223110.249,1977.813,UTM,14
16,16,9,C056,2197781.688,225153.536,1978.452,UTM,14
16,16,9,C057,2196918.828,224862.593,2005.348,UTM,14
16,16,10,C048,2202804.567,226626.467,1981.303,UTM,14
16,16,10,C049,2201928.738,226390.494,1979.375,UTM,14
16,16,13,C005,2196677.934,226921.766,2014.397,UTM,14
16,16,13,C006,2197708.010,227024.549,1978.248,UTM,14
16,16,14,C001,2202714.325,225486.839,1984.04,UTM,14
16,16,14,C002,2201944.359,225735.334,1978.85,UTM,14
16,16,14,C003,2201240.429,223146.699,1975.112,UTM,14
16,16,14,C004,2200745.837,223643.291,1975.578,UTM,14
16,16,16,C036,2202522.320,226523.694,1984.639,UTM,14
16,16,16,C037,2201857.921,225869.559,1978.593,UTM,14
16,16,18,151,2195934.014,235092.861,2026.496,UTM,14
16,16,18,152,2196095.341,234829.129,2022.596,UTM,14
16,16,18,1000,2193052.280,236266.985,2146.718,UTM,14
16,16,18,1002,2192859.396,236715.904,2162.536,UTM,14
16,16,18,1003,2197741.818,239051.862,2016.817,UTM,14
16,16,18,1005,2197928.528,240087.546,2005.547,UTM,14
16,16,18,1006,2196710.374,235542.487,2036.934,UTM,14
16,16,18,1008,2195979.766,235647.897,2015.041,UTM,14
16,16,18,C058,2197855.065,239477.007,2009.65,UTM,14
16,16,18,C059,2198296.132,240044.023,1995.064,UTM,14
16,16,23,C062,2197687.009,230567.713,1980.875,UTM,14
16,16,23,C063,2197578.479,231197.313,1980.401,UTM,14
16,16,24,C066,2190741.125,225287.392,2026.893,UTM,14
16,16,24,C067,2190027.154,225988.605,2029,UTM,14
16,16,26,C044,2190602.942,223195.370,2064.023,UTM,14
16,16,26,C045,2189502.809,223730.413,2016.262,UTM,14
16,16,28,C038,2186433.211,224397.157,2060.833,UTM,14
